airport_id,name,city,country,iata_code,icao_code,latitude,longitude,Altitude,timezone_offset,DST,time_zone_identifier,airport_type,geom
155,Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.28160095214844,-126.7979965209961,238,-7,US/Canada,America/Edmonton,airport,POINT(-126.7979965209961 65.28160095214844)
156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901062,-123.183998108,14,-8,US/Canada,America/Vancouver,airport,POINT(-123.183998108 49.193901062)
157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,55.8418998718,-108.417999268,1423,-6,None,America/Regina,airport,POINT(-108.417999268 55.8418998718)
158,Wiarton Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729,-5,US/Canada,America/Toronto,airport,POINT(-81.107201 44.7458)
159,Petawawa Airport,Petawawa,Canada,YWA,CYWA,45.95220184326172,-77.31919860839844,427,-5,US/Canada,America/Toronto,airport,POINT(-77.31919860839844 45.95220184326172)
160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,49.9099998474,-97.2398986816,783,-6,US/Canada,America/Winnipeg,airport,POINT(-97.2398986816 49.9099998474)
161,Wabush Airport,Wabush,Canada,YWK,CYWK,52.92190170288086,-66.8644027709961,1808,-4,US/Canada,America/Halifax,airport,POINT(-66.8644027709961 52.92190170288086)
162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,52.1831016541,-122.054000854,3085,-8,US/Canada,America/Vancouver,airport,POINT(-122.054000854 52.1831016541)
163,Wrigley Airport,Wrigley,Canada,YWY,CYWY,63.20940017700195,-123.43699645996094,489,-7,US/Canada,America/Edmonton,airport,POINT(-123.43699645996094 63.20940017700195)
164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066,3082,-7,US/Canada,America/Edmonton,airport,POINT(-115.78199768066 49.610801696777)
165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,53.5724983215,-113.521003723,2202,-7,US/Canada,America/Edmonton,airport,POINT(-113.521003723 53.5724983215)
166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.17079925537109,-106.6999969482422,1653,-6,None,America/Regina,airport,POINT(-106.6999969482422 52.17079925537109)
167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.01890182495117,-110.72100067138672,2352,-7,US/Canada,America/Edmonton,airport,POINT(-110.72100067138672 50.01890182495117)
168,Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,56.23809814453125,-120.73999786376952,2280,-7,US/Canada,America/Dawson_Creek,airport,POINT(-120.73999786376952 56.23809814453125)
169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,CYXL,50.11389923095703,-91.9052963256836,1258,-6,US/Canada,America/Winnipeg,airport,POINT(-91.9052963256836 50.11389923095703)
170,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,66.1449966431,-65.71360015869999,75,-5,US/Canada,America/Toronto,airport,POINT(-65.71360015869999 66.1449966431)
171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,47.6974006546,-79.8473453522,800,-5,US/Canada,America/Toronto,airport,POINT(-79.8473453522 47.6974006546)
172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894004822,-122.679000854,2267,-8,US/Canada,America/Vancouver,airport,POINT(-122.679000854 53.8894004822)
173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713,-8,US/Canada,America/Vancouver,airport,POINT(-128.576009 54.468498)
174,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912,-5,US/Canada,America/Toronto,airport,POINT(-81.1539 43.035599)
175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.025299072265625,-122.36100006103516,195,-8,US/Canada,America/Vancouver,airport,POINT(-122.36100006103516 49.025299072265625)
176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.7095985413,-135.067001343,2317,-8,US/Canada,America/Vancouver,airport,POINT(-135.067001343 60.7095985413)
177,North Bay Jack Garland Airport,North Bay,Canada,YYB,CYYB,46.363602,-79.422798,1215,-5,US/Canada,America/Toronto,airport,POINT(-79.422798 46.363602)
178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231,-114.019996643,3557,-7,US/Canada,America/Edmonton,airport,POINT(-114.019996643 51.113899231)
179,Smithers Airport,Smithers,Canada,YYD,CYYD,54.82469940185547,-127.18299865722656,1712,-8,US/Canada,America/Vancouver,airport,POINT(-127.18299865722656 54.82469940185547)
180,Fort Nelson Airport,Fort Nelson,Canada,YYE,CYYE,58.8363990784,-122.597000122,1253,-8,US/Canada,America/Vancouver,airport,POINT(-122.597000122 58.8363990784)
181,Penticton Airport,Penticton,Canada,YYF,CYYF,49.46310043334961,-119.60199737548828,1129,-8,US/Canada,America/Vancouver,airport,POINT(-119.60199737548828 49.46310043334961)
182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290000915527344,-63.12110137939453,160,-4,US/Canada,America/Halifax,airport,POINT(-63.12110137939453 46.290000915527344)
183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5466995239,-93.5766983032,92,-7,US/Canada,America/Edmonton,airport,POINT(-93.5766983032 69.5466995239)
184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,63,-8,US/Canada,America/Vancouver,airport,POINT(-123.426002502 48.646900177)
185,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,56.86389923095703,-101.07599639892578,1170,-6,US/Canada,America/Winnipeg,airport,POINT(-101.07599639892578 56.86389923095703)
186,Swift Current Airport,Swift Current,Canada,YYN,CYYN,50.2919006348,-107.691001892,2680,-6,None,America/Regina,airport,POINT(-107.691001892 50.2919006348)
187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,58.739200592041016,-94.06500244140624,94,-6,US/Canada,America/Winnipeg,airport,POINT(-94.06500244140624 58.739200592041016)
188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,53.3191986084,-60.4258003235,160,-4,US/Canada,America/Halifax,airport,POINT(-60.4258003235 53.3191986084)
189,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618598938,-52.7518997192,461,-3.5,US/Canada,America/St_Johns,airport,POINT(-52.7518997192 47.618598938)
190,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,49.41389846801758,-82.46749877929688,743,-5,US/Canada,America/Toronto,airport,POINT(-82.46749877929688 49.41389846801758)
191,Armstrong Airport,Armstrong,Canada,YYW,CYYW,50.29029846191406,-88.90969848632812,1058,-5,US/Canada,America/Toronto,airport,POINT(-88.90969848632812 50.29029846191406)
192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,48.60860061645508,-68.20809936523438,172,-5,US/Canada,America/Toronto,airport,POINT(-68.20809936523438 48.60860061645508)
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,US/Canada,America/Toronto,airport,POINT(-79.63059997559999 43.6772003174)
194,Downsview Airport,Toronto,Canada,YZD,CYZD,43.74250030517578,-79.4655990600586,652,-5,US/Canada,America/Toronto,airport,POINT(-79.4655990600586 43.74250030517578)
195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,45.88529968261719,-82.56780242919922,635,-5,US/Canada,America/Toronto,airport,POINT(-82.56780242919922 45.88529968261719)
196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.462799072265625,-114.44000244140624,675,-7,US/Canada,America/Edmonton,airport,POINT(-114.44000244140624 62.462799072265625)
197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,55.2930984497,-114.777000427,1912,-7,US/Canada,America/Edmonton,airport,POINT(-114.777000427 55.2930984497)
198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,53.25429916379999,-131.813995361,21,-8,US/Canada,America/Vancouver,airport,POINT(-131.813995361 53.25429916379999)
199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.9994010925293,-82.30889892578125,594,-5,US/Canada,America/Toronto,airport,POINT(-82.30889892578125 42.9994010925293)
200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,50.68059921264648,-127.36699676513672,71,-8,US/Canada,America/Vancouver,airport,POINT(-127.36699676513672 50.68059921264648)
201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.14390182495117,-115.78700256347656,2567,-7,US/Canada,America/Edmonton,airport,POINT(-115.78700256347656 54.14390182495117)
202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.22330093383789,-66.2656021118164,180,-5,US/Canada,America/Toronto,airport,POINT(-66.2656021118164 50.22330093383789)
203,Teslin Airport,Teslin,Canada,YZW,CYZW,60.17279815673828,-132.7429962158203,2313,-8,US/Canada,America/Vancouver,airport,POINT(-132.7429962158203 60.17279815673828)
204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,44.98440170288086,-64.91690063476562,92,-4,US/Canada,America/Halifax,airport,POINT(-64.91690063476562 44.98440170288086)
205,Faro Airport,Faro,Canada,ZFA,CZFA,62.20750045776367,-133.37600708007812,2351,-8,US/Canada,America/Vancouver,airport,POINT(-133.37600708007812 62.20750045776367)
206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,67.40750122070312,-134.86099243164062,116,-7,US/Canada,America/Edmonton,airport,POINT(-134.86099243164062 67.40750122070312)
207,Blida Airport,Blida,Algeria,QLD,DAAB,36.50360107421875,2.814169883728028,535,1,None,Africa/Algiers,airport,POINT(2.814169883728028 36.50360107421875)
208,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,35.33250045776367,4.206389904022217,1506,1,None,Africa/Algiers,airport,POINT(4.206389904022217 35.33250045776367)
209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,36.7120018005,5.0699200630200005,20,1,None,Africa/Algiers,airport,POINT(5.0699200630200005 36.7120018005)
210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.69100189208984,3.215409994125366,82,1,None,Africa/Algiers,airport,POINT(3.215409994125366 36.69100189208984)
211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,24.292801,9.45244,3176,1,None,Africa/Algiers,airport,POINT(9.45244 24.292801)
212,Boufarik Airport,Boufarik,Algeria,Unknown,DAAK,36.545799,2.87611,335,1,None,Africa/Algiers,airport,POINT(2.87611 36.545799)
213,Reggane Airport,Reggan,Algeria,Unknown,DAAN,26.7101,0.285647,955,1,None,Africa/Algiers,airport,POINT(0.285647 26.7101)
214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,26.7234992981,8.62265014648,1778,1,None,Africa/Algiers,airport,POINT(8.62265014648 26.7234992981)
215,Ain Oussera Airport,Ain Oussera,Algeria,Unknown,DAAQ,35.52539825439453,2.8787100315093994,2132,1,None,Africa/Algiers,airport,POINT(2.8787100315093994 35.52539825439453)
216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,22.8115005493,5.45107984543,4518,1,None,Africa/Algiers,airport,POINT(5.45107984543 22.8115005493)
217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,36.7951011658,5.87361001968,36,1,None,Africa/Algiers,airport,POINT(5.87361001968 36.7951011658)
218,Mecheria Airport,Mecheria,Algeria,MZW,DAAY,33.535900116,-0.242353007197,3855,1,None,Africa/Algiers,airport,POINT(-0.242353007197 33.535900116)
219,Relizane Airport,Relizane,Algeria,Unknown,DAAZ,35.752201,0.626272,282,1,None,Africa/Algiers,airport,POINT(0.626272 35.752201)
220,Rabah Bitat Airport,Annaba,Algeria,AAE,DABB,36.822201,7.809174,16,1,None,Africa/Algiers,airport,POINT(7.809174 36.822201)
221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,36.2760009765625,6.620389938354492,2265,1,None,Africa/Algiers,airport,POINT(6.620389938354492 36.2760009765625)
222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,35.4315986633,8.12071990967,2661,1,None,Africa/Algiers,airport,POINT(8.12071990967 35.4315986633)
224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,DAFH,32.93040084838867,3.311539888381958,2540,1,None,Africa/Algiers,airport,POINT(3.311539888381958 32.93040084838867)
225,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,35.3410987854,1.46315002441,3245,1,None,Africa/Algiers,airport,POINT(1.46315002441 35.3410987854)
226,Bou Sfer Airport,Bou Sfer,Algeria,Unknown,DAOE,35.73540115356445,-0.8053889870643616,187,1,None,Africa/Algiers,airport,POINT(-0.8053889870643616 35.73540115356445)
227,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,27.7003993988,-8.167099952700001,1453,1,None,Africa/Algiers,airport,POINT(-8.167099952700001 27.7003993988)
228,Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,DAOI,36.2126998901,1.33176994324,463,1,None,Africa/Algiers,airport,POINT(1.33176994324 36.2126998901)
229,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036010742,-0.5322780013084412,367,1,None,Africa/Algiers,airport,POINT(-0.5322780013084412 35.54240036010742)
230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.0167007446,-1.45000004768,814,1,None,Africa/Algiers,airport,POINT(-1.45000004768 35.0167007446)
231,Es Senia Airport,Oran,Algeria,ORN,DAOO,35.6239013672,-0.6211829781529999,295,1,None,Africa/Algiers,airport,POINT(-0.6211829781529999 35.6239013672)
232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,BFW,DAOS,35.1717987061,-0.593275010586,1614,1,None,Africa/Algiers,airport,POINT(-0.593275010586 35.1717987061)
233,Ghriss Airport,Ghriss,Algeria,MUW,DAOV,35.207698822021484,0.1471419930458068,1686,1,None,Africa/Algiers,airport,POINT(0.1471419930458068 35.207698822021484)
234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,27.83760070800781,-0.1864140033721923,919,1,None,Africa/Algiers,airport,POINT(-0.1864140033721923 27.83760070800781)
235,Biskra Airport,Biskra,Algeria,BSK,DAUB,34.7933006287,5.73823022842,289,1,None,Africa/Algiers,airport,POINT(5.73823022842 34.7933006287)
236,El Golea Airport,El Golea,Algeria,ELG,DAUE,30.5713005065918,2.8595900535583496,1306,1,None,Africa/Algiers,airport,POINT(2.8595900535583496 30.5713005065918)
237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,32.38410186767578,3.794110059738159,1512,1,None,Africa/Algiers,airport,POINT(3.794110059738159 32.38410186767578)
238,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,31.6730003357,6.140439987180001,463,1,None,Africa/Algiers,airport,POINT(6.140439987180001 31.6730003357)
239,In Salah Airport,In Salah,Algeria,INZ,DAUI,27.2509994507,2.51202011108,896,1,None,Africa/Algiers,airport,POINT(2.51202011108 27.2509994507)
240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,33.06779861450195,6.088669776916504,279,1,None,Africa/Algiers,airport,POINT(6.088669776916504 33.06779861450195)
241,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.7644004822,2.92833995819,2510,1,None,Africa/Algiers,airport,POINT(2.92833995819 33.7644004822)
242,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,29.2371006012,0.276033014059,1027,1,None,Africa/Algiers,airport,POINT(0.276033014059 29.2371006012)
243,Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,31.917200088500977,5.412779808044434,492,1,None,Africa/Algiers,airport,POINT(5.412779808044434 31.917200088500977)
244,In Aménas Airport,Zarzaitine,Algeria,IAM,DAUZ,28.0515,9.64291,1847,1,None,Africa/Algiers,airport,POINT(9.64291 28.0515)
245,Cadjehoun Airport,Cotonou,Benin,COO,DBBB,6.357230186462402,2.384350061416626,19,1,None,Africa/Porto-Novo,airport,POINT(2.384350061416626 6.357230186462402)
246,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,12.3532,-1.51242,1037,0,None,Africa/Ouagadougou,airport,POINT(-1.51242 12.3532)
247,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.160099983215332,-4.33096981048584,1511,0,None,Africa/Ouagadougou,airport,POINT(-4.33096981048584 11.160099983215332)
248,Kotoka International Airport,Accra,Ghana,ACC,DGAA,5.605189800262451,-0.1667860001325607,205,0,None,Africa/Accra,airport,POINT(-0.1667860001325607 5.605189800262451)
249,Tamale Airport,Tamale,Ghana,TML,DGLE,9.55718994140625,-0.8632140159606934,553,0,None,Africa/Accra,airport,POINT(-0.8632140159606934 9.55718994140625)
250,Wa Airport,Wa,Ghana,Unknown,DGLW,10.0826997756958,-2.507689952850342,1060,0,None,Africa/Accra,airport,POINT(-2.507689952850342 10.0826997756958)
251,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,7.361830234527588,-2.3287599086761475,1014,0,None,Africa/Accra,airport,POINT(-2.3287599086761475 7.361830234527588)
252,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,4.896059989929199,-1.7747600078582764,21,0,None,Africa/Accra,airport,POINT(-1.7747600078582764 4.896059989929199)
253,Port Bouet Airport,Abidjan,Cote D'Ivoire,ABJ,DIAP,5.261390209197998,-3.9262900352478023,21,0,None,Africa/Abidjan,airport,POINT(-3.9262900352478023 5.261390209197998)
254,Bouaké Airport,Bouake,Cote D'Ivoire,BYK,DIBK,7.738800048828125,-5.073669910430908,1230,0,None,Africa/Abidjan,airport,POINT(-5.073669910430908 7.738800048828125)
255,Daloa Airport,Daloa,Cote D'Ivoire,DJO,DIDL,6.792809963226318,-6.473189830780029,823,0,None,Africa/Abidjan,airport,POINT(-6.473189830780029 6.792809963226318)
256,Korhogo Airport,Korhogo,Cote D'Ivoire,HGO,DIKO,9.38718032837,-5.55666017532,1214,0,None,Africa/Abidjan,airport,POINT(-5.55666017532 9.38718032837)
257,Man Airport,Man,Cote D'Ivoire,MJC,DIMN,7.272069931030273,-7.58735990524292,1089,0,None,Africa/Abidjan,airport,POINT(-7.58735990524292 7.272069931030273)
258,San Pedro Airport,San Pedro,Cote D'Ivoire,SPY,DISP,4.746719837188721,-6.660820007324219,26,0,None,Africa/Abidjan,airport,POINT(-6.660820007324219 4.746719837188721)
259,Yamoussoukro Airport,Yamoussoukro,Cote D'Ivoire,ASK,DIYO,6.9031701088,-5.36558008194,699,0,None,Africa/Abidjan,airport,POINT(-5.36558008194 6.9031701088)
260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,9.006790161132812,7.263169765472412,1123,1,None,Africa/Lagos,airport,POINT(7.263169765472412 9.006790161132812)
261,Akure Airport,Akure,Nigeria,AKR,DNAK,7.246739864349365,5.3010101318359375,1100,1,None,Africa/Lagos,airport,POINT(5.3010101318359375 7.246739864349365)
262,Benin Airport,Benin,Nigeria,BNI,DNBE,6.316979885101318,5.599500179290772,258,1,None,Africa/Lagos,airport,POINT(5.599500179290772 6.316979885101318)
263,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859313965,8.347200393676758,210,1,None,Africa/Lagos,airport,POINT(8.347200393676758 4.976019859313965)
264,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,6.474269866943359,7.561960220336914,466,1,None,Africa/Lagos,airport,POINT(7.561960220336914 6.474269866943359)
265,Gusau Airport,Gusau,Nigeria,Unknown,DNGU,12.1717,6.69611,1520,1,None,Africa/Lagos,airport,POINT(6.69611 12.1717)
266,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136413574,3.97832989692688,725,1,None,Africa/Lagos,airport,POINT(3.97832989692688 7.362460136413574)
267,Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,8.440210342407227,4.493919849395752,1126,1,None,Africa/Lagos,airport,POINT(4.493919849395752 8.440210342407227)
268,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,9.639829635620115,8.869050025939941,4232,1,None,Africa/Lagos,airport,POINT(8.869050025939941 9.639829635620115)
269,Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,10.696000099182127,7.320109844207764,2073,1,None,Africa/Lagos,airport,POINT(7.320109844207764 10.696000099182127)
270,Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,12.0476,8.52462,1562,1,None,Africa/Lagos,airport,POINT(8.52462 12.0476)
271,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,11.855299949645996,13.080900192260742,1099,1,None,Africa/Lagos,airport,POINT(13.080900192260742 11.855299949645996)
272,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,7.70388,8.61394,371,1,None,Africa/Lagos,airport,POINT(8.61394 7.70388)
273,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.5773701667785645,3.321160078048706,135,1,None,Africa/Lagos,airport,POINT(3.321160078048706 6.5773701667785645)
274,Minna Airport,Minna,Nigeria,MXJ,DNMN,9.652170181274414,6.462259769439697,834,1,None,Africa/Lagos,airport,POINT(6.462259769439697 9.652170181274414)
275,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,5.0154900550842285,6.94959020614624,87,1,None,Africa/Lagos,airport,POINT(6.94959020614624 5.0154900550842285)
276,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.916299819946287,5.207190036773682,1010,1,None,Africa/Lagos,airport,POINT(5.207190036773682 12.916299819946287)
